LABEL,TEXT,URL,EMAIL,PHONE
smishing,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,No,No,Yes
ham,Still in the area of the restaurant. Ill try to come back soon,No,No,No
ham,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,No,No,No
ham,Many times we lose our best ones bcoz we are,No,No,No
smishing,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",No,No,No
ham,If I get there before you after your ten billion calls and texts so help me god,No,No,No
ham,It took Mr owl 3 licks,No,No,No
ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,No,No,No
spam,New TEXTBUDDY Chat 2  guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,No,Yes,No
ham,Come to medical college at 7pm ......forward it da,No,No,No
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",No,No,No
spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",No,No,Yes
ham,Xy trying smth now. U eat already? We havent...,No,No,No
ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,No,No,No
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",No,No,No
ham,I fetch yun or u fetch?,No,No,No
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",No,No,No
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me,No,No,No
spam,For 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,No,No,Yes
ham,I've reached home n i bathe liao... U can call me now...,No,No,No
ham,Shopping? Eh ger i toking abt syd leh...Haha,No,No,No
smishing,"	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 0905809458",No,No,Yes
ham,Tell where you reached,No,No,No
ham,U should make a fb list,No,No,No
ham,Big brother‘s really scraped the barrel with this shower of social misfits,No,No,No
smishing,"	URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",Yes,No,No
spam,"NOIDA Hottest Property On Express Way * Today Homes Ridge Residency at Sec 135 with2,3,4 BHK available in 2370p/sq. fts *For Query call@9250230534",No,No,Yes
ham,K..k..any special today?,No,No,No
smishing,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",No,No,No
ham,Sian... Aft meeting supervisor got work 2 do liao... U working now?,No,No,No
smishing,"	Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546",No,No,Yes
spam,Now Get*SAUNA SLIM BELT(Rs650)&*VIBRATION+SAUNA BELT(Rs999)NCR(Rs50 Extra)*Reduce FAT(5 inch)+Free SLIM.TEA PH:7827450410/9268250573,No,No,Yes
ham,I have lost 10 kilos as of today!,No,No,No
ham,I'm not coming home 4 dinner.,No,No,No
ham,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,No,No,No
ham,Waaaat?? Lololo ok next time then!,No,No,No
ham,What time you coming down later?,No,No,No
ham,Alright took the morphine. Back in yo.,No,No,No
ham,I'm already back home so no probably not,No,No,No
ham,I tot u reach liao. He said t-shirt.,No,No,No
ham,I not free today i haf 2 pick my parents up tonite...,No,No,No
ham,Simply sitting and watching match in office..,No,No,No
ham,U studying in sch or going home? Anyway i'll b going 2 sch later.,No,No,No
ham,I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,No,No,No
ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",No,No,No
ham,Get ready to put on your excellent sub face :),No,No,No
ham,Quite lor. But dun tell him wait he get complacent...,No,No,No
ham,"Not much, just some textin'. How bout you?",No,No,No
ham,"I call you later, don't have network. If urgnt, sms me.",No,No,No
ham,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,No,No,No
ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,No,No,No
ham,You made my day. Do have a great day too.,No,No,No
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",No,No,No
ham,Just buy a pizza. Meat lovers or supreme. U get to pick.,No,No,No
smishing,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",No,No,Yes
ham,Lol where do u come up with these ideas?,No,No,No
ham,Today is ACCEPT DAY..U Accept me as?,No,No,No
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way.,No,No,No
smishing,URGENT: UKGOV has issued a payment of 458 GBP to all residents as part of its promise to battle COVID 19.  TAP here https:/uk-covid-19.webredirect.org/to apply,No,No,No
ham,Speaking of does he have any cash yet?,No,No,No
smishing,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",No,No,No
ham,"Oh... Icic... K lor, den meet other day...",No,No,No
smishing,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",No,No,Yes
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",No,No,No
ham,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,No,No,No
ham,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),No,No,No
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience.,No,No,No
ham,Go fool dont cheat others ok,No,No,No
ham,When should I come over?,No,No,No
ham,What makes you most happy?,No,No,No
ham,Haf u found him? I feel so stupid da v cam was working.,No,No,No
ham,Your work is perfect!,No,No,No
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay.",No,No,No
ham,Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,No,No,No
ham,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,No,No,No
ham,K..u also dont msg or reply to his msg..,No,No,No
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf,No,No,No
ham,So that takes away some money worries,No,No,No
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service.,No,No,Yes
ham,Can do lor...,No,No,No
ham,Let me know when you've got the money so carlos can make the call,No,No,No
ham,Dear are you angry i was busy dear,No,No,No
ham,"K, want us to come by now?",No,No,No
ham,We have all rounder:)so not required:),No,No,No
ham,What time you think you'll have it? Need to know when I should be near campus,No,No,No
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,No,No,No
ham,I will be gentle princess! We will make sweet gentle love...,No,No,No
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,No,No,No
ham,"Today is ""song dedicated day.."" Which song will u dedicate for me? ",No,No,No
smishing,"	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed",No,No,Yes
ham,Apart from the one i told you about yesterday?,No,No,No
ham,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,No,No,No
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,No,No,Yes
ham,"Watching cartoon, listening music ; at evening, have to go temple..",No,No,No
ham,Hope you are having a good week. Just checking in,No,No,No
smishing,"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 8536074310 to claim",No,No,Yes
spam,Rediscover the deeper meaning of life and the means to attain true peace. Understand the essence of being a true Sikh. Sms JOIN GURUBANI to 09219592195,No,No,Yes
smishing,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,No,No,Yes
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",No,No,No
ham,No one interested. May be some business plan.,No,No,No
ham,Ok... Thanx... Gd nite 2 ü too...,No,No,No
ham,They don't put that stuff on the roads to keep it from getting slippery over there?,No,No,No
smishing,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,No,No,Yes
smishing,"	UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117",No,No,Yes
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,No,No,No
ham,I am in bus on the way to calicut,No,No,No
ham,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",No,No,No
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,No,No,No
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,No,No,No
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",No,No,No
ham,Why you Dint come with us.,No,No,No
ham,Missing you too.pray inshah allah,No,No,No
ham,The evo. I just had to download flash. Jealous?,No,No,No
ham,I doubt you could handle 5 times per night in any case...,No,No,No
ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola",No,No,No
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",No,No,No
ham,"alright, I'll make sure the car is back tonight",No,No,No
ham,Lmao ok I wont be needing u to do my hair anymore.,No,No,No
ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,No,No,No
ham,"You are happy...You skype, you take pictures, you sleep, you want to go out. But you don�t mind what I want..",No,No,No
ham,If you have belive me. Come to my home.,No,No,No
ham,"Damn, poor zac doesn't stand a chance",No,No,No
ham,Another month. I need chocolate weed and alcohol.,No,No,No
ham,Carlos says we can pick up from him later so yeah we're set,No,No,No
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,No,No,No
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,No,No,No
ham,Went fast asleep dear.take care.,No,No,No
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",No,No,No
ham,I am great! How are you?,No,No,No
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,No,No,No
ham,what is your account number?,No,No,No
ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,No,No,No
ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,No,No,No
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,No,No,No
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?,No,No,No
ham,Me fine..absolutly fine�.dont worry!!!,No,No,No
ham,Ill be there on  &lt;#&gt;  ok.,No,No,No
ham,Or ill be a little closer like at the bus stop on the same street,No,No,No
